966,3,(633,0.662223),(42,0.794093),(637,0.855583)
967,3,(687,0.986597),(719,0.992584),(36,0.993815)
968,3,(703,1.30524),(122,1.3408),(718,1.38665)
969,3,(307,0.972062),(734,1.02104),(573,1.026)
970,3,(457,0.697493),(587,0.787761),(694,1.09144)
971,3,(234,0.518408),(128,0.698751),(499,0.727113)
972,3,(43,1.34145),(791,1.70562),(612,1.73337)
973,3,(476,1.46202),(747,1.7303),(656,1.79071)
974,3,(939,0.964965),(539,1.04836),(789,1.18155)
975,3,(346,0.573239),(509,0.782231),(427,0.785146)
976,3,(7,1.21139),(449,1.24707),(787,1.26372)
977,3,(448,1.13658),(724,1.3647),(988,1.42261)
978,3,(704,0.767119),(786,0.792401),(565,0.84749)
979,3,(845,0.962133),(636,1.06425),(444,1.1075)
980,3,(628,1.19689),(144,1.32621),(915,1.41321)
981,3,(108,1.1139),(660,1.14791),(816,1.24094)
982,3,(460,1.43185),(643,1.52188),(512,1.54128)
983,3,(540,0.945669),(419,1.15),(13,1.39619)
984,3,(823,1.20711),(875,1.22879),(461,1.25681)
985,3,(599,0.567246),(277,0.746917),(491,0.797288)
986,3,(762,0.619867),(826,0.904891),(760,0.92172)
987,3,(659,1.01532),(946,1.45455),(181,1.51846)
988,3,(220,0.809364),(503,0.885975),(487,0.936094)
989,3,(467,0.992287),(920,1.14155),(19,1.20912)
990,3,(475,0.867965),(129,0.928852),(967,1.01147)
991,3,(211,1.66377),(528,1.67976),(944,1.6979)
992,3,(444,1.21769),(552,1.31878),(657,1.63624)
993,3,(771,1.02039),(496,1.18765),(913,1.31656)
994,3,(77,0.599252),(339,0.852263),(841,0.878803)
995,3,(743,0.655651),(82,0.74133),(163,0.844097)
996,3,(299,0.779644),(366,0.951333),(524,0.952947)
997,3,(529,0.824356),(863,0.898201),(262,0.913992)
998,3,(454,0.559788),(441,0.561933),(533,0.721235)
999,3,(102,0.903012),(529,0.923984),(195,0.939273)
1000,3,(894,0.914053),(24,1.0158),(99,1.29432)
